:START_ID,:END_ID,decision:bool,text:strin[]
9007834,1377,0,Forza juve next year we'll win the champions
9006215,1378,1,Forza juve next year we'll win the champions
8999799,1379,1,Forza juve next year we'll win the champions
8968765,1380,0,Forza juve next year we'll win the champions
9779697,1381,0,Forza juve next year we'll win the champions
9013423,1382,1,Forza juve next year we'll win the champions
9616730,1383,1,Forza juve next year we'll win the champions
9001202,1384,1,Forza juve next year we'll win the champions
9767196,1385,1,Forza juve next year we'll win the champions
9048332,1386,1,Forza juve next year we'll win the champions
9417536,1387,0,Forza juve next year we'll win the champions
10686379,1388,1,Forza juve next year we'll win the champions
9995220,1389,1,Forza juve next year we'll win the champions
9049936,1390,0,Forza juve next year we'll win the champions
9102634,1391,1,Forza juve next year we'll win the champions
8980606,1392,0,Forza juve next year we'll win the champions
8975948,1393,1,Forza juve next year we'll win the champions
9219691,1394,0,Forza juve next year we'll win the champions
10444564,1395,1,Forza juve next year we'll win the champions
9595260,1396,1,Forza juve next year we'll win the champions
10305229,1397,0,Forza juve next year we'll win the champions
9870339,1398,1,Forza juve next year we'll win the champions
9014080,1399,1,Forza juve next year we'll win the champions
9049740,1400,1,Forza juve next year we'll win the champions
9017749,1401,0,Forza juve next year we'll win the champions
8987840,1402,1,Forza juve next year we'll win the champions
9808574,1403,1,Forza juve next year we'll win the champions
9069050,1404,1,Forza juve next year we'll win the champions
9547405,1405,1,Forza juve next year we'll win the champions
9213859,1406,1,Forza juve next year we'll win the champions
9088471,1407,1,Forza juve next year we'll win the champions
9467521,1408,0,Forza juve next year we'll win the champions
9511828,1409,1,Forza juve next year we'll win the champions
9146666,1410,0,Forza juve next year we'll win the champions
9224810,1411,1,Forza juve next year we'll win the champions
9403377,1412,1,Forza juve next year we'll win the champions
9735531,1413,1,Forza juve next year we'll win the champions
10240620,1414,1,Forza juve next year we'll win the champions
9614790,1415,0,Forza juve next year we'll win the champions
9245682,1416,1,Forza juve next year we'll win the champions
9249194,1417,1,Forza juve next year we'll win the champions
9414343,1418,0,Forza juve next year we'll win the champions
9738403,1419,0,Forza juve next year we'll win the champions
8972737,1420,1,Forza juve next year we'll win the champions
10290040,1421,1,Forza juve next year we'll win the champions
9377965,1422,1,Forza juve next year we'll win the champions
10344689,1423,1,Forza juve next year we'll win the champions
9112242,1424,0,Forza juve next year we'll win the champions
9317885,1425,1,Forza juve next year we'll win the champions
9024321,1426,1,Forza juve next year we'll win the champions
9099820,1427,1,Forza juve next year we'll win the champions
9335570,1428,0,Forza juve next year we'll win the champions
9342209,1429,1,Forza juve next year we'll win the champions
9527706,1430,1,Forza juve next year we'll win the champions
9583032,1431,1,Forza juve next year we'll win the champions
9247620,1432,0,Forza juve next year we'll win the champions
10164714,1433,1,Forza juve next year we'll win the champions
9003054,1434,1,Forza juve next year we'll win the champions
9207028,1435,1,Forza juve next year we'll win the champions
9239942,1436,1,Forza juve next year we'll win the champions
10590611,1437,1,Forza juve next year we'll win the champions
9076196,1438,1,Forza juve next year we'll win the champions
9180392,1439,1,Forza juve next year we'll win the champions
10574699,1440,1,Forza juve next year we'll win the champions
9413512,1441,1,Forza juve next year we'll win the champions
10595648,1442,0,Forza juve next year we'll win the champions
9048595,1443,0,Forza juve next year we'll win the champions
10127956,1444,1,Forza juve next year we'll win the champions
10870004,1445,1,Forza juve next year we'll win the champions
9395952,1446,1,Forza juve next year we'll win the champions
9056286,1447,0,Forza juve next year we'll win the champions
9227407,1448,1,Forza juve next year we'll win the champions
9393391,1449,1,Forza juve next year we'll win the champions
9043327,1450,1,Forza juve next year we'll win the champions
9252415,1451,1,Forza juve next year we'll win the champions
8991733,1452,1,Forza juve next year we'll win the champions
9671972,1453,1,Forza juve next year we'll win the champions
9757175,1454,0,Forza juve next year we'll win the champions
9353761,1455,1,Forza juve next year we'll win the champions
9341565,1456,1,Forza juve next year we'll win the champions
9008115,1457,0,Forza juve next year we'll win the champions
8995649,1458,0,Forza juve next year we'll win the champions
9053624,1459,1,Forza juve next year we'll win the champions
9001072,1460,0,Forza juve next year we'll win the champions
9567904,1461,0,Forza juve next year we'll win the champions
9015039,1462,1,Forza juve next year we'll win the champions
8980832,1463,0,Forza juve next year we'll win the champions
10597296,1464,1,Forza juve next year we'll win the champions
9167559,1465,0,Forza juve next year we'll win the champions
9509881,1466,0,Forza juve next year we'll win the champions
9263436,1467,1,Forza juve next year we'll win the champions
10352913,1468,1,Forza juve next year we'll win the champions
8980727,1469,0,Forza juve next year we'll win the champions
9079566,1470,1,Forza juve next year we'll win the champions
9894312,1471,1,Forza juve next year we'll win the champions
9409962,1472,1,Forza juve next year we'll win the champions
8978821,1473,0,Forza juve next year we'll win the champions
9247161,1474,1,Forza juve next year we'll win the champions
9183977,1475,1,Forza juve next year we'll win the champions
9458997,1476,1,Forza juve next year we'll win the champions
9130993,1477,1,Forza juve next year we'll win the champions
9402942,1478,1,Forza juve next year we'll win the champions
8970177,1479,1,Forza juve next year we'll win the champions
9000783,1480,0,Forza juve next year we'll win the champions
10308828,1481,0,Forza juve next year we'll win the champions
10258325,1482,1,Forza juve next year we'll win the champions
10369545,1483,1,Forza juve next year we'll win the champions
9621726,1484,1,Forza juve next year we'll win the champions
9045974,1485,1,Forza juve next year we'll win the champions
10237402,1486,1,Forza juve next year we'll win the champions
9690607,1487,0,Forza juve next year we'll win the champions
9448821,1488,1,Forza juve next year we'll win the champions
9151922,1489,0,Forza juve next year we'll win the champions
9001669,1490,0,Forza juve next year we'll win the champions
9002813,1491,0,Forza juve next year we'll win the champions
9470589,1492,1,Forza juve next year we'll win the champions
9412214,1493,0,Forza juve next year we'll win the champions
9046907,1494,0,Forza juve next year we'll win the champions
9688190,1495,1,Forza juve next year we'll win the champions
9098272,1496,1,Forza juve next year we'll win the champions
9166114,1497,1,Forza juve next year we'll win the champions
8972135,1498,0,Forza juve next year we'll win the champions
8985874,1499,0,Forza juve next year we'll win the champions
8984273,1500,1,Forza juve next year we'll win the champions
9428238,1501,1,Forza juve next year we'll win the champions
9076222,1502,0,Forza juve next year we'll win the champions
9620567,1503,1,Forza juve next year we'll win the champions
9511828,1504,1,Forza juve next year we'll win the champions
9100751,1505,1,Forza juve next year we'll win the champions
9184007,1506,0,Forza juve next year we'll win the champions
9958344,1507,1,Forza juve next year we'll win the champions
9908236,1508,1,Forza juve next year we'll win the champions
9886581,1509,1,Forza juve next year we'll win the champions
8977803,1510,1,Forza juve next year we'll win the champions
9489464,1511,0,Forza juve next year we'll win the champions
9966103,1512,1,Forza juve next year we'll win the champions
9103569,1513,1,Forza juve next year we'll win the champions
9094113,1514,1,Forza juve next year we'll win the champions
9613110,1515,1,Forza juve next year we'll win the champions
8981084,1516,1,Forza juve next year we'll win the champions
9541203,1517,1,Forza juve next year we'll win the champions
9581866,1518,1,Forza juve next year we'll win the champions
9331975,1519,1,Forza juve next year we'll win the champions
10609074,1520,1,Forza juve next year we'll win the champions
9568240,1521,1,Forza juve next year we'll win the champions
10624161,1522,1,Forza juve next year we'll win the champions
9220900,1523,1,Forza juve next year we'll win the champions
9550926,1524,1,Forza juve next year we'll win the champions
10333661,1525,1,Forza juve next year we'll win the champions
9101199,1526,0,Forza juve next year we'll win the champions
9832280,1527,0,Forza juve next year we'll win the champions
9674527,1528,1,Forza juve next year we'll win the champions
9250014,1529,0,Forza juve next year we'll win the champions
10571766,1530,1,Forza juve next year we'll win the champions
9392878,1531,1,Forza juve next year we'll win the champions
9501185,1532,1,Forza juve next year we'll win the champions
9205185,1533,0,Forza juve next year we'll win the champions
10065434,1534,1,Forza juve next year we'll win the champions
9078438,1535,1,Forza juve next year we'll win the champions
9517602,1536,1,Forza juve next year we'll win the champions
10417298,1537,0,Forza juve next year we'll win the champions
